league_id,league_name,team_id,team_name,overall_rank,overall_points,match,fixture,league_rank,total_match_points,transfers_used_in_match,transfers_used_cumulative,transfers_remaining,booster_id,booster_name,player_id,player_name,ipl_team_id,ipl_team,role,base_gameday_points,fantasy_applied_score,is_captain,is_vice_captain,is_booster_captain,detail_scrape_status,runs,balls,fours,sixes,strike_rate,wickets,economy,maidens,catches,run_outs,stumpings,played_status,points_breakdown_json,raw_detail_json
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,49,"{""away_team"": ""PBKS"", ""home_team"": ""SRH"", ""match_id"": 270320, ""match_number"": ""Match 49"", ""starts_at"": ""05/06/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 49, ""tour_gameday_id"": 49, ""venue"": ""Rajiv Gandhi International Stadium""}",2,451.5,4,103,57,,,71151,Anshul Kamboj,1108,CSK,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,49,"{""away_team"": ""PBKS"", ""home_team"": ""SRH"", ""match_id"": 270320, ""match_number"": ""Match 49"", ""starts_at"": ""05/06/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 49, ""tour_gameday_id"": 49, ""venue"": ""Rajiv Gandhi International Stadium""}",2,451.5,4,103,57,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,49,"{""away_team"": ""PBKS"", ""home_team"": ""SRH"", ""match_id"": 270320, ""match_number"": ""Match 49"", ""starts_at"": ""05/06/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 49, ""tour_gameday_id"": 49, ""venue"": ""Rajiv Gandhi International Stadium""}",2,451.5,4,103,57,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,70222,Prabhsimran Singh,1107,PBKS,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,63726,Nicholas Pooran,2954,LSG,WK,56,112.0,True,False,False,ok,38,23,4,1,165.21,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""4"", ""overall"": ""56"", ""run_outs"": ""0"", ""runs"": ""38"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""4"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""4"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 50, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""56"", ""PlayedPoints"": ""4"", ""PlayerId"": 63726, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""38"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""4"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""38"", ""Boundaries"": ""4"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 50, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""23"", ""PlayerId"": 63726, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""6.33"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""165.21"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,62023,Travis Head,1379,SRH,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,67589,Devdutt Padikkal,1105,RCB,BAT,49,73.5,False,True,False,ok,34,25,3,1,136,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""3"", ""overall"": ""49"", ""run_outs"": ""0"", ""runs"": ""34"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""2"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""3"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 50, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""49"", ""PlayedPoints"": ""4"", ""PlayerId"": 67589, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""34"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""2"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""34"", ""Boundaries"": ""3"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 50, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""25"", ""PlayerId"": 67589, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""13.78"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""136"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,71366,Priyansh Arya,1107,PBKS,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,66799,Abhishek Sharma,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,74837,Nitish Kumar Reddy,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,124639,Shivang Kumar,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,71151,Anshul Kamboj,1108,CSK,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,50,"{""away_team"": ""RCB"", ""home_team"": ""LSG"", ""match_id"": 270321, ""match_number"": ""Match 50"", ""starts_at"": ""05/07/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 50, ""tour_gameday_id"": 50, ""venue"": ""Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium""}",2,292.5,2,105,55,,,100570,Prince Yadav,2954,LSG,BOWL,107,107.0,False,False,False,ok,0,0,0,0,0,3,8.25,0,2,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""4""}, ""catches"": ""16"", ""economy"": ""0"", ""fours"": ""0"", ""overall"": ""107"", ""run_outs"": ""0"", ""runs"": ""0"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""75""}","{""GamedayPoints"": [{""CatchePoints"": ""16"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 50, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""107"", ""PlayedPoints"": ""4"", ""PlayerId"": 100570, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""0"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""4"", ""WicketPoints"": ""75"", ""WktBonusPoints"": ""8""}], ""GamedayStats"": [{""BatsmanRuns"": ""0"", ""Boundaries"": ""0"", ""BowlerRun"": ""33"", ""Catches"": ""2"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""8.25"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 50, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""8"", ""NoOfFacedBalls"": ""0"", ""PlayerId"": 100570, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""22.89"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""0"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""1"", ""Wickets"": ""3"", ""WktBonus"": ""1""}]}"
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,70222,Prabhsimran Singh,1107,PBKS,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,63726,Nicholas Pooran,2954,LSG,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,63649,Nitish Rana,1109,DC,BAT,13,19.5,False,True,False,ok,8,10,1,0,80,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""1"", ""overall"": ""13"", ""run_outs"": ""0"", ""runs"": ""8"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""1"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 51, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""13"", ""PlayedPoints"": ""4"", ""PlayerId"": 63649, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""8"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""8"", ""Boundaries"": ""1"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 51, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""10"", ""PlayerId"": 63649, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""9.4"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""80"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,66870,Cameron Green,1106,KKR,BAT,78,156.0,True,False,False,ok,33,27,0,2,122.22,1,12,0,1,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""8"", ""economy"": ""0"", ""fours"": ""0"", ""overall"": ""78"", ""run_outs"": ""0"", ""runs"": ""33"", ""sixes"": ""4.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""25""}","{""GamedayPoints"": [{""CatchePoints"": ""8"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 51, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""78"", ""PlayedPoints"": ""4"", ""PlayerId"": 66870, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""33"", ""SixPoints"": ""4.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""25"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""33"", ""Boundaries"": ""0"", ""BowlerRun"": ""12"", ""Catches"": ""1"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""12"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 51, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""2"", ""NoOfFacedBalls"": ""27"", ""PlayerId"": 66870, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""15.64"", ""SilverJubilee"": ""0"", ""Sixes"": ""2"", ""StrikeRate"": ""122.22"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""1"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,67589,Devdutt Padikkal,1105,RCB,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,71366,Priyansh Arya,1107,PBKS,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,62023,Travis Head,1379,SRH,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,74837,Nitish Kumar Reddy,1379,SRH,AR,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,71151,Anshul Kamboj,1108,CSK,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,51,"{""away_team"": ""KKR"", ""home_team"": ""DC"", ""match_id"": 270322, ""match_number"": ""Match 51"", ""starts_at"": ""05/08/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 51, ""tour_gameday_id"": 51, ""venue"": ""Arun Jaitley Stadium""}",2,175.5,2,107,53,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,52,"{""away_team"": ""GT"", ""home_team"": ""RR"", ""match_id"": 270323, ""match_number"": ""Match 52"", ""starts_at"": ""05/09/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 52, ""tour_gameday_id"": 52, ""venue"": ""Sawai Mansingh Stadium""}",2,167.5,3,110,50,12,triple_captain,70222,Prabhsimran Singh,1107,PBKS,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,56280704,Raviplaying11,2,22081,52,"{""away_team"": ""GT"", ""home_team"": ""RR"", ""match_id"": 270323, ""match_number"": ""Match 52"", ""starts_at"": ""05/09/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 52, ""tour_gameday_id"": 52, ""venue"": ""Sawai Mansingh Stadium""}",2,167.5,3,110,50,12,triple_captain,63726,Nicholas Pooran,2954,LSG,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
